GSM_ID,GEO_ID,Label,Sample_title,Subject_Group,Group_Confidence,Group_Basis,Group_samples,Group_labels,Set,Validation_fold,Spans_development_heldout,Spans_primary_CV_folds
GSM742725,GSE30010,Normal,Human breast biopsy V15,GSE30010:GSM:GSM742725,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,4.0,False,False
GSM742726,GSE30010,Normal,Human breast biopsy V18,GSE30010:GSM:GSM742726,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,1.0,False,False
GSM742727,GSE30010,Normal,Human breast biopsy V19,GSE30010:GSM:GSM742727,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,2.0,False,False
GSM742728,GSE30010,Normal,Human breast biopsy V1,GSE30010:GSM:GSM742728,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,5.0,False,False
GSM742729,GSE30010,Normal,Human breast biopsy V20,GSE30010:GSM:GSM742729,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,2.0,False,False
GSM742730,GSE30010,Normal,Human breast biopsy V21,GSE30010:GSM:GSM742730,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,2.0,False,False
GSM742731,GSE30010,Normal,Human breast biopsy V22,GSE30010:GSM:GSM742731,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742732,GSE30010,Normal,Human breast biopsy V23,GSE30010:GSM:GSM742732,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,3.0,False,False
GSM742733,GSE30010,Normal,Human breast biopsy V25,GSE30010:GSM:GSM742733,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,4.0,False,False
GSM742734,GSE30010,Normal,Human breast biopsy V27,GSE30010:GSM:GSM742734,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742735,GSE30010,Normal,Human breast biopsy V29,GSE30010:GSM:GSM742735,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,3.0,False,False
GSM742736,GSE30010,Normal,Human breast biopsy V2,GSE30010:GSM:GSM742736,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742737,GSE30010,Normal,Human breast biopsy V30,GSE30010:GSM:GSM742737,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742738,GSE30010,Normal,Human breast biopsy V31,GSE30010:GSM:GSM742738,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,2.0,False,False
GSM742739,GSE30010,Normal,Human breast biopsy V33,GSE30010:GSM:GSM742739,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,5.0,False,False
GSM742740,GSE30010,Normal,Human breast biopsy V35,GSE30010:GSM:GSM742740,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,3.0,False,False
GSM742741,GSE30010,Normal,Human breast biopsy V36,GSE30010:GSM:GSM742741,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742742,GSE30010,Normal,Human breast biopsy V37,GSE30010:GSM:GSM742742,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,2.0,False,False
GSM742743,GSE30010,Normal,Human breast biopsy V38,GSE30010:GSM:GSM742743,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742744,GSE30010,Normal,Human breast biopsy V39,GSE30010:GSM:GSM742744,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,3.0,False,False
GSM742745,GSE30010,Normal,Human breast biopsy V3,GSE30010:GSM:GSM742745,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,2.0,False,False
GSM742746,GSE30010,Normal,Human breast biopsy V42,GSE30010:GSM:GSM742746,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,5.0,False,False
GSM742747,GSE30010,Normal,Human breast biopsy V43,GSE30010:GSM:GSM742747,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742748,GSE30010,Normal,Human breast biopsy V45,GSE30010:GSM:GSM742748,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,1.0,False,False
GSM742749,GSE30010,Normal,Human breast biopsy V46,GSE30010:GSM:GSM742749,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,3.0,False,False
GSM742750,GSE30010,Normal,Human breast biopsy V47,GSE30010:GSM:GSM742750,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,3.0,False,False
GSM742751,GSE30010,Normal,Human breast biopsy V48,GSE30010:GSM:GSM742751,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,2.0,False,False
GSM742752,GSE30010,Normal,Human breast biopsy V49,GSE30010:GSM:GSM742752,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,2.0,False,False
GSM742753,GSE30010,Normal,Human breast biopsy V51,GSE30010:GSM:GSM742753,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,1.0,False,False
GSM742754,GSE30010,Normal,Human breast biopsy V53,GSE30010:GSM:GSM742754,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,2.0,False,False
GSM742755,GSE30010,Normal,Human breast biopsy V54,GSE30010:GSM:GSM742755,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,4.0,False,False
GSM742756,GSE30010,Normal,Human breast biopsy V55,GSE30010:GSM:GSM742756,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742757,GSE30010,Normal,Human breast biopsy V56,GSE30010:GSM:GSM742757,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,5.0,False,False
GSM742758,GSE30010,Normal,Human breast biopsy V57,GSE30010:GSM:GSM742758,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742759,GSE30010,Normal,Human breast biopsy V58,GSE30010:GSM:GSM742759,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,1.0,False,False
GSM742760,GSE30010,Normal,Human breast biopsy V59,GSE30010:GSM:GSM742760,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,3.0,False,False
GSM742761,GSE30010,Normal,Human breast biopsy V5,GSE30010:GSM:GSM742761,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,3.0,False,False
GSM742762,GSE30010,Normal,Human breast biopsy V61,GSE30010:GSM:GSM742762,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,1.0,False,False
GSM742763,GSE30010,Normal,Human breast biopsy V62,GSE30010:GSM:GSM742763,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,3.0,False,False
GSM742764,GSE30010,Normal,Human breast biopsy V64,GSE30010:GSM:GSM742764,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,3.0,False,False
GSM742765,GSE30010,Normal,Human breast biopsy V65,GSE30010:GSM:GSM742765,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,5.0,False,False
GSM742766,GSE30010,Normal,Human breast biopsy V66,GSE30010:GSM:GSM742766,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,1.0,False,False
GSM742767,GSE30010,Normal,Human breast biopsy V67,GSE30010:GSM:GSM742767,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742768,GSE30010,Normal,Human breast biopsy V68,GSE30010:GSM:GSM742768,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742769,GSE30010,Normal,Human breast biopsy V69,GSE30010:GSM:GSM742769,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,2.0,False,False
GSM742770,GSE30010,Normal,Human breast biopsy V72,GSE30010:GSM:GSM742770,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,1.0,False,False
GSM742771,GSE30010,Normal,Human breast biopsy V73,GSE30010:GSM:GSM742771,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742772,GSE30010,Normal,Human breast biopsy V7,GSE30010:GSM:GSM742772,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Post-harmonization held-out,,False,False
GSM742773,GSE30010,Normal,Human breast biopsy V8,GSE30010:GSM:GSM742773,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,5.0,False,False
GSM742774,GSE30010,Normal,Human breast biopsy V9,GSE30010:GSM:GSM742774,conservative/unknown,no shared subject identifier established from provided metadata; GSM retained as unique group,1,Normal,Model-development,3.0,False,False
GSM3036781,GSE111662,Normal,A1479_st_L02,GSE111662:A1479,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Model-development,2.0,False,True
GSM3036782,GSE111662,Normal,A1501_ep_L05,GSE111662:A1501,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Post-harmonization held-out,,True,False
GSM3036783,GSE111662,Normal,A1562_st_L13,GSE111662:A1562,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Model-development,4.0,True,True
GSM3036784,GSE111662,Normal,A1501_st_L16,GSE111662:A1501,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Model-development,2.0,True,False
GSM3036785,GSE111662,Normal,A1485_st_L17,GSE111662:A1485,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Model-development,4.0,False,True
GSM3036786,GSE111662,Normal,A1562_wt_L18,GSE111662:A1562,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Model-development,2.0,True,True
GSM3036787,GSE111662,Normal,A1489_wt_L19,GSE111662:A1489,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Model-development,5.0,False,True
GSM3036788,GSE111662,Normal,A1489_ep_L20,GSE111662:A1489,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Model-development,1.0,False,True
GSM3036789,GSE111662,Normal,A1485_ep_L24,GSE111662:A1485,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Model-development,2.0,False,True
GSM3036790,GSE111662,Normal,A1497_st_L29,GSE111662:A1497,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Model-development,3.0,True,True
GSM3036791,GSE111662,Normal,A1497_ep_L30,GSE111662:A1497,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Model-development,5.0,True,True
GSM3036792,GSE111662,Normal,A1562_ep_L31,GSE111662:A1562,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Post-harmonization held-out,,True,True
GSM3036793,GSE111662,Normal,A1501_wt_L42,GSE111662:A1501,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Post-harmonization held-out,,True,False
GSM3036794,GSE111662,Normal,A1479_wt_L43,GSE111662:A1479,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Model-development,4.0,False,True
GSM3036795,GSE111662,Normal,A1485_wt_L46,GSE111662:A1485,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Model-development,4.0,False,True
GSM3036796,GSE111662,Normal,A1533_ep_L49,GSE111662:A1533,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Model-development,1.0,True,True
GSM3036797,GSE111662,Normal,A1478_ep_L56,GSE111662:A1478,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Model-development,4.0,True,True
GSM3036798,GSE111662,Normal,A1541_wt_L57,GSE111662:A1541,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Post-harmonization held-out,,True,True
GSM3036799,GSE111662,Normal,A1533_wt_L59,GSE111662:A1533,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Model-development,5.0,True,True
GSM3036800,GSE111662,Normal,A1478_st_L60,GSE111662:A1478,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Model-development,3.0,True,True
GSM3036801,GSE111662,Normal,A1497_wt_L62,GSE111662:A1497,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Post-harmonization held-out,,True,True
GSM3036802,GSE111662,Normal,A1479_ep_L63,GSE111662:A1479,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Model-development,1.0,False,True
GSM3036803,GSE111662,Normal,A1489_st_L64,GSE111662:A1489,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Model-development,3.0,False,True
GSM3036804,GSE111662,Normal,A1541_ep_L71,GSE111662:A1541,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Model-development,4.0,True,True
GSM3036805,GSE111662,Normal,A1478_wt_L78,GSE111662:A1478,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Post-harmonization held-out,,True,True
GSM3036806,GSE111662,Normal,A1541_st_L80,GSE111662:A1541,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Model-development,1.0,True,True
GSM3036807,GSE111662,Normal,A1533_st_L81,GSE111662:A1533,confirmed/high,explicit GEO metadata field: subject id,3,Normal,Post-harmonization held-out,,True,True
